DATE RPTD,DATE OCC,TIME OCC,AREA,AREA NAME,DIST NO,CRIME,VICT SEX,PREMISES,WEAPON,LOCATION
3/13/2024 0:00,1/31/2024 0:00,700,3,Southwest,355,OTHER MISCELLANEOUS CRIME,F,SINGLE FAMILY DWELLING,,3600    ARLINGTON                    AV
3/13/2024 0:00,3/13/2024 0:00,830,19,Mission,1906,VIOLATION OF RESTRAINING ORDER,F,SINGLE FAMILY DWELLING,,13400    DYER                         ST
3/13/2024 0:00,3/12/2024 0:00,1110,6,Hollywood,648,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",X,OTHER BUSINESS,,5700    HOLLYWOOD                    BL
3/13/2024 0:00,3/13/2024 0:00,1824,3,Southwest,358,THEFT PLAIN - PETTY ($950 & UNDER),F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,600    HELLMAN                      WY
3/13/2024 0:00,3/12/2024 0:00,2300,12,77th Street,1248,BURGLARY FROM VEHICLE,F,"VEHICLE, PASSENGER/TRUCK",,VERMONT                      AV
3/13/2024 0:00,3/13/2024 0:00,919,16,Foothill,1659,THEFT OF IDENTITY,M,SINGLE FAMILY DWELLING,,9700    AMANITA                      AV
3/13/2024 0:00,3/8/2024 0:00,1400,5,Harbor,551,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,STREET,,500 N  WESTERN                      AV
3/13/2024 0:00,3/13/2024 0:00,2230,20,Olympic,2069,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,MARKET,,1000 S  HOOVER                       ST
3/13/2024 0:00,3/13/2024 0:00,925,1,Central,119,TRESPASSING,M,MTA - RED LINE - UNION STATION,,800 N  ALAMEDA                      ST
3/13/2024 0:00,3/13/2024 0:00,1030,9,Van Nuys,926,SHOPLIFTING - PETTY THEFT ($950 & UNDER),M,CLOTHING STORE,,6500    VAN NUYS                     BL
3/13/2024 0:00,3/8/2024 0:00,4,16,Foothill,1695,BURGLARY,M,SINGLE FAMILY DWELLING,,10800    STAGG                        ST
3/13/2024 0:00,3/12/2024 0:00,1800,6,Hollywood,649,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),F,STREET,,HAROLD
3/13/2024 0:00,3/13/2024 0:00,915,18,Southeast,1826,BATTERY - SIMPLE ASSAULT,F,MTA - BLUE LINE - 103RD/WATTS TOWERS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",10100    GRANDEE                      AV
3/13/2024 0:00,3/13/2024 0:00,920,14,Pacific,1494,THEFT PLAIN - PETTY ($950 & UNDER),M,TRANSPORTATION FACILITY (AIRPORT),UNKNOWN WEAPON/OTHER WEAPON,300    WORLD                        WY
3/13/2024 0:00,3/12/2024 0:00,1940,20,Olympic,2044,THEFT PLAIN - PETTY ($950 & UNDER),M,MINI-MART,,3300 W  8TH                          ST
3/13/2024 0:00,3/13/2024 0:00,1000,12,77th Street,1243,OTHER MISCELLANEOUS CRIME,M,SINGLE FAMILY DWELLING,,1800 W  67TH                         ST
3/13/2024 0:00,3/13/2024 0:00,1100,7,Wilshire,711,TRESPASSING,M,OTHER RESIDENCE,,300 N  HAYWORTH                     AV
3/13/2024 0:00,3/12/2024 0:00,2345,5,Harbor,551,BURGLARY FROM VEHICLE,F,STREET,,1200 W  OFARRELL                     ST
3/13/2024 0:00,3/13/2024 0:00,30,20,Olympic,2029,ROBBERY,M,OTHER PREMISE,KITCHEN KNIFE,3100    WILSHIRE                     BL
3/13/2024 0:00,3/11/2024 0:00,1823,1,Central,182,THEFT PLAIN - PETTY ($950 & UNDER),F,MAIL BOX,,1200 S  HOPE                         ST
3/13/2024 0:00,3/13/2024 0:00,500,12,77th Street,1243,BURGLARY,F,SINGLE FAMILY DWELLING,,6200 S  WILTON                       PL
3/13/2024 0:00,3/12/2024 0:00,800,13,Newton,1309,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,STREET,,1100 S  SANTA FE                     AV
3/13/2024 0:00,3/13/2024 0:00,612,7,Wilshire,764,BURGLARY,X,OTHER BUSINESS,,5200 W  PICO                         BL
3/13/2024 0:00,3/13/2024 0:00,1220,16,Foothill,1605,VEHICLE - STOLEN,,STREET,,11900    KATHYANN                     ST
3/13/2024 0:00,3/13/2024 0:00,1300,7,Wilshire,723,BATTERY - SIMPLE ASSAULT,M,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",8000 W  3RD                          ST
3/13/2024 0:00,3/13/2024 0:00,830,15,N Hollywood,1548,BURGLARY FROM VEHICLE,F,PARKING LOT,,11000    MCCORMICK                    ST
3/13/2024 0:00,3/13/2024 0:00,15,12,77th Street,1239,INTIMATE PARTNER - SIMPLE ASSAULT,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5800 S  FIGUEROA                     ST
3/13/2024 0:00,3/13/2024 0:00,1900,17,Devonshire,1794,BATTERY - SIMPLE ASSAULT,M,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",8500    LINDLEY                      AV
3/13/2024 0:00,3/12/2024 0:00,1800,3,Southwest,362,THEFT PLAIN - PETTY ($950 & UNDER),F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,4600    COLISEUM                     ST
3/13/2024 0:00,3/12/2024 0:00,1230,10,West Valley,1049,VEHICLE - STOLEN,,PARKING LOT,,WOODLEY
3/13/2024 0:00,3/13/2024 0:00,1155,15,N Hollywood,1591,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),M,PARKING LOT,,VENTURA
3/13/2024 0:00,3/13/2024 0:00,1800,3,Southwest,358,TRESPASSING,X,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,3600    MCCLINTOCK                   AV
3/13/2024 0:00,3/13/2024 0:00,1645,15,N Hollywood,1524,SHOPLIFTING - PETTY THEFT ($950 & UNDER),M,OTHER BUSINESS,,12100    VICTORY                      BL
3/13/2024 0:00,3/13/2024 0:00,500,10,West Valley,1033,BURGLARY,M,SINGLE FAMILY DWELLING,,19100    ERWIN                        ST
3/13/2024 0:00,3/13/2024 0:00,1630,2,Rampart,221,TRESPASSING,X,MTA - RED LINE - VERMONT/BEVERLY,,300 N  VERMONT                      AV
3/13/2024 0:00,3/12/2024 0:00,1900,4,Hollenbeck,497,VEHICLE - STOLEN,,STREET,,2800 E  OLYMPIC                      BL
3/13/2024 0:00,3/13/2024 0:00,1225,15,N Hollywood,1529,BURGLARY,M,SINGLE FAMILY DWELLING,,6100    DENNY                        AV
3/13/2024 0:00,3/11/2024 0:00,1824,9,Van Nuys,904,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,DEPARTMENT STORE,,14900    RAYMER                       ST
3/13/2024 0:00,3/8/2024 0:00,130,12,77th Street,1256,VANDALISM - MISDEAMEANOR ($399 OR UNDER),F,SINGLE FAMILY DWELLING,,500 W  FLORENCE                     AV
3/13/2024 0:00,3/12/2024 0:00,2200,9,Van Nuys,985,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",F,MARKET,UNKNOWN WEAPON/OTHER WEAPON,14000    VENTURA                      BL
3/13/2024 0:00,3/13/2024 0:00,1515,2,Rampart,205,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",F,"VEHICLE, PASSENGER/TRUCK",,900 N  VENDOME                      ST
3/13/2024 0:00,3/4/2024 0:00,1000,18,Southeast,1821,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",M,"VEHICLE, PASSENGER/TRUCK",,99TH                         ST
3/13/2024 0:00,3/13/2024 0:00,1825,6,Hollywood,668,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,OTHER BUSINESS,,5500 W  SUNSET                       BL
3/13/2024 0:00,3/13/2024 0:00,915,12,77th Street,1239,BURGLARY FROM VEHICLE,M,PARKING LOT,,5800 S  FIGUEROA                     ST
3/13/2024 0:00,3/11/2024 0:00,2005,2,Rampart,281,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",F,SINGLE FAMILY DWELLING,,1100 S  ALVARADO                     ST
3/13/2024 0:00,3/13/2024 0:00,1247,8,West LA,831,TRESPASSING,F,SINGLE FAMILY DWELLING,,700 S  BURLINGAME                   AV
3/13/2024 0:00,3/10/2024 0:00,1000,13,Newton,1394,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,STREET,,65TH                         ST
3/13/2024 0:00,3/12/2024 0:00,2050,16,Foothill,1636,INTIMATE PARTNER - SIMPLE ASSAULT,M,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",9700    LA CANADA                    WY
3/13/2024 0:00,3/12/2024 0:00,1400,8,West LA,836,THEFT OF IDENTITY,M,SINGLE FAMILY DWELLING,,1900    BENECIA                      AV
3/13/2024 0:00,3/7/2024 0:00,1000,6,Hollywood,636,BURGLARY FROM VEHICLE,F,GARAGE/CARPORT,,1800    WHITLEY                      AV
3/13/2024 0:00,3/13/2024 0:00,210,17,Devonshire,1723,BURGLARY,X,DRUG STORE,,21100    DEVONSHIRE                   ST
3/13/2024 0:00,3/13/2024 0:00,120,6,Hollywood,663,BURGLARY,X,OTHER BUSINESS,,1100 N  HIGHLAND                     AV
3/13/2024 0:00,3/13/2024 0:00,2000,8,West LA,853,BURGLARY,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",UNKNOWN WEAPON/OTHER WEAPON,1500    PURDUE                       AV
3/13/2024 0:00,3/12/2024 0:00,300,18,Southeast,1841,BURGLARY FROM VEHICLE,M,STREET,,11100 S  VERMONT                      AV
3/13/2024 0:00,3/13/2024 0:00,830,18,Southeast,1802,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",M,STREET,UNKNOWN WEAPON/OTHER WEAPON,87TH                         ST
3/13/2024 0:00,3/13/2024 0:00,1105,9,Van Nuys,941,SHOPLIFTING - PETTY THEFT ($950 & UNDER),F,DEPARTMENT STORE,,5700 N  SEPULVEDA                    BL
3/13/2024 0:00,3/10/2024 0:00,1710,1,Central,176,THEFT OF IDENTITY,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,700 S  LOS ANGELES                  ST
3/13/2024 0:00,3/5/2024 0:00,900,14,Pacific,1434,"BUNCO, GRAND THEFT",M,SINGLE FAMILY DWELLING,,12400    VENICE                       BL
3/13/2024 0:00,3/10/2024 0:00,1617,6,Hollywood,625,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),F,STREET,,2100    CASTILIAN                    DR
3/13/2024 0:00,3/13/2024 0:00,1515,14,Pacific,1494,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",M,TRANSPORTATION FACILITY (AIRPORT),UNKNOWN WEAPON/OTHER WEAPON,500    WORLD                        WY
3/13/2024 0:00,3/13/2024 0:00,1440,21,Topanga,2158,"BUNCO, GRAND THEFT",M,SINGLE FAMILY DWELLING,,21000    ERWIN                        ST
3/13/2024 0:00,3/13/2024 0:00,700,15,N Hollywood,1549,TRESPASSING,X,MTA - RED LINE - NORTH HOLLYWOOD,,5300    LANKERSHIM                   BL
3/13/2024 0:00,3/12/2024 0:00,2030,7,Wilshire,723,BURGLARY FROM VEHICLE,F,STREET,,400 S  EDINBURGH                    AV
3/13/2024 0:00,3/1/2024 0:00,2030,1,Central,138,BURGLARY FROM VEHICLE,M,STREET,,3RD                          ST
3/13/2024 0:00,2/23/2024 0:00,800,8,West LA,805,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",F,SINGLE FAMILY DWELLING,,2300    ROSCOMARE                    RD
3/13/2024 0:00,3/13/2024 0:00,1610,7,Wilshire,755,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",M,PARKING LOT,OTHER FIREARM,PICO                         BL
3/13/2024 0:00,3/13/2024 0:00,2050,9,Van Nuys,971,BATTERY - SIMPLE ASSAULT,M,HEALTH SPA/GYM,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",15300    VENTURA                      BL
3/13/2024 0:00,3/12/2024 0:00,1800,3,Southwest,361,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,3900    URSULA                       AV
3/13/2024 0:00,3/9/2024 0:00,1915,1,Central,162,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",M,"VEHICLE, PASSENGER/TRUCK",,700 W  9TH                          ST
3/13/2024 0:00,3/12/2024 0:00,2040,9,Van Nuys,964,SHOPLIFTING - PETTY THEFT ($950 & UNDER),M,DEPARTMENT STORE,,14000    RIVERSIDE                    DR
3/13/2024 0:00,3/13/2024 0:00,100,18,Southeast,1839,VEHICLE - STOLEN,,STREET,,2300 E  107TH                        ST
3/13/2024 0:00,3/13/2024 0:00,1645,12,77th Street,1231,BURGLARY,F,MOTEL,,3900 W  SLAUSON                      AV
3/13/2024 0:00,3/13/2024 0:00,2018,18,Southeast,1804,BATTERY - SIMPLE ASSAULT,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 N  CALIBURN                     DR
3/13/2024 0:00,3/9/2024 0:00,830,16,Foothill,1638,"BUNCO, GRAND THEFT",M,SINGLE FAMILY DWELLING,,10500    REDMONT                      AV
3/13/2024 0:00,3/13/2024 0:00,1419,7,Wilshire,755,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",M,PARKING LOT,UNKNOWN FIREARM,PICO                         BL
3/13/2024 0:00,3/13/2024 0:00,1020,7,Wilshire,764,ARSON,M,PARKING LOT,,5100 W  PICO                         BL
3/13/2024 0:00,3/12/2024 0:00,2030,5,Harbor,515,VEHICLE - STOLEN,,STREET,,1400 N  NEPTUNE                      AV
3/13/2024 0:00,3/12/2024 0:00,30,16,Foothill,1602,BATTERY - SIMPLE ASSAULT,F,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",12500    FOOTHILL                     BL
3/13/2024 0:00,3/12/2024 0:00,920,11,Northeast,1116,OTHER MISCELLANEOUS CRIME,X,STREET,,5300    IRVINGTON                    PL
3/13/2024 0:00,3/12/2024 0:00,2045,8,West LA,899,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",X,OTHER BUSINESS,,8500    VENICE                       BL
3/13/2024 0:00,3/11/2024 0:00,2300,15,N Hollywood,1548,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",M,PARKING LOT,,11000    MAGNOLIA                     BL
3/13/2024 0:00,3/12/2024 0:00,930,10,West Valley,1008,INTIMATE PARTNER - AGGRAVATED ASSAULT,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6600    HAYVENHURST                  AV
3/13/2024 0:00,3/13/2024 0:00,822,14,Pacific,1453,CRIMINAL THREATS - NO WEAPON DISPLAYED,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",VERBAL THREAT,13300    BEACH                        AV
3/13/2024 0:00,3/13/2024 0:00,815,15,N Hollywood,1539,BATTERY - SIMPLE ASSAULT,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",10500    BURBANK                      BL
3/13/2024 0:00,3/7/2024 0:00,1700,1,Central,159,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 S  ALAMEDA                      ST
3/13/2024 0:00,3/12/2024 0:00,1750,15,N Hollywood,1549,BATTERY - SIMPLE ASSAULT,M,MTA - RED LINE - NORTH HOLLYWOOD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5300    LANKERSHIM                   BL
3/13/2024 0:00,3/12/2024 0:00,1730,19,Mission,1983,BURGLARY,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,8600    COLUMBUS                     AV
3/13/2024 0:00,1/17/2024 0:00,1400,16,Foothill,1669,"BUNCO, GRAND THEFT",F,STREET,,6300    HARMAN                       DR
3/13/2024 0:00,3/7/2024 0:00,1200,10,West Valley,1008,VEHICLE - STOLEN,,STREET,,7600    WOODLEY                      AV
3/13/2024 0:00,3/12/2024 0:00,1900,14,Pacific,1469,VEHICLE - STOLEN,,STREET,,5400    ALVERN                       CI
3/13/2024 0:00,3/13/2024 0:00,1010,18,Southeast,1806,CRIMINAL THREATS - NO WEAPON DISPLAYED,F,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,VERBAL THREAT,CENTRAL
3/13/2024 0:00,3/13/2024 0:00,945,1,Central,119,TRESPASSING,M,MTA - RED LINE - UNION STATION,,800 N  ALAMEDA                      ST
3/13/2024 0:00,3/13/2024 0:00,130,3,Southwest,362,INTIMATE PARTNER - SIMPLE ASSAULT,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",4700    RODEO                        LN
3/13/2024 0:00,3/12/2024 0:00,1300,15,N Hollywood,1505,BURGLARY FROM VEHICLE,M,PARKING LOT,,7500    LANKERSHIM                   BL
3/13/2024 0:00,3/12/2024 0:00,2025,13,Newton,1333,SHOPLIFTING - PETTY THEFT ($950 & UNDER),M,CLOTHING STORE,,3200 S  CENTRAL                      AV
3/13/2024 0:00,3/13/2024 0:00,1600,19,Mission,1941,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,M,STREET,BLUNT INSTRUMENT,N  SEPULVEDA                    BL
3/13/2024 0:00,3/9/2024 0:00,1600,19,Mission,1906,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),M,STREET,,13300    BERG                         ST
3/13/2024 0:00,3/13/2024 0:00,850,18,Southeast,1832,TRESPASSING,X,MOTEL,,10700 S  BROADWAY
3/13/2024 0:00,3/13/2024 0:00,430,18,Southeast,1821,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",M,SIDEWALK,STICK,CENTURY
3/13/2024 0:00,3/10/2024 0:00,700,20,Olympic,2024,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,STREET,,S  KINGSLEY                     DR
3/13/2024 0:00,3/10/2024 0:00,2130,19,Mission,1962,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",F,STREET,,TUPPER                       ST
3/13/2024 0:00,3/13/2024 0:00,1245,16,Foothill,1642,INTIMATE PARTNER - SIMPLE ASSAULT,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",10500    CAYUGA                       AV
3/13/2024 0:00,3/6/2024 0:00,1300,20,Olympic,2034,VANDALISM - MISDEAMEANOR ($399 OR UNDER),F,"VEHICLE, PASSENGER/TRUCK",,700 S  HARVARD                      BL
3/13/2024 0:00,3/12/2024 0:00,841,6,Hollywood,668,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,MARKET,,5500 W  SUNSET                       BL
3/13/2024 0:00,3/10/2024 0:00,1900,16,Foothill,1633,THEFT PLAIN - PETTY ($950 & UNDER),M,HEALTH SPA/GYM,,11900    FOOTHILL                     BL
3/13/2024 0:00,3/12/2024 0:00,1700,4,Hollenbeck,497,VEHICLE - STOLEN,,STREET,,3300 E  OLYMPIC                      BL
3/13/2024 0:00,3/6/2024 0:00,2025,19,Mission,1984,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",F,SINGLE FAMILY DWELLING,,8400    KESTER                       AV
3/13/2024 0:00,3/12/2024 0:00,2200,17,Devonshire,1767,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),M,PARKING LOT,,9800    RESEDA                       BL
3/13/2024 0:00,3/12/2024 0:00,1800,16,Foothill,1677,VEHICLE - STOLEN,,STREET,,W  CABRINI                      DR
3/13/2024 0:00,2/26/2024 0:00,830,1,Central,124,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,STREET,,TEMPLE                       ST
3/13/2024 0:00,3/13/2024 0:00,1000,17,Devonshire,1787,VEHICLE - ATTEMPT STOLEN,F,STREET,,17700    KINZIE                       ST
3/13/2024 0:00,3/11/2024 0:00,1900,9,Van Nuys,943,BURGLARY FROM VEHICLE,F,PARKING UNDERGROUND/BUILDING,,5400    SYLMAR                       AV
3/13/2024 0:00,3/8/2024 0:00,1500,10,West Valley,1079,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",M,WAREHOUSE,,15700    VENTURA                      BL
3/13/2024 0:00,3/13/2024 0:00,1500,6,Hollywood,668,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,OTHER BUSINESS,,5500 W  SUNSET                       BL
3/13/2024 0:00,3/13/2024 0:00,341,17,Devonshire,1718,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),M,DRIVEWAY,,11100    DEMPSEY                      AV
3/13/2024 0:00,3/2/2024 0:00,945,17,Devonshire,1791,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),M,STREET,,20300    ROSCOE                       BL
3/13/2024 0:00,3/11/2024 0:00,1431,8,West LA,849,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",M,STREET,,1200 S  SHERBOURNE                   DR
3/13/2024 0:00,3/6/2024 0:00,1419,7,Wilshire,736,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,OTHER BUSINESS,,400 S  LA BREA                      AV
3/13/2024 0:00,3/11/2024 0:00,2141,15,N Hollywood,1527,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,DEPARTMENT STORE,,11000    VICTORY                      BL
3/13/2024 0:00,3/12/2024 0:00,2134,9,Van Nuys,941,SHOPLIFTING - PETTY THEFT ($950 & UNDER),F,DEPARTMENT STORE,,5700 N  SEPULVEDA                    BL
3/13/2024 0:00,3/12/2024 0:00,1712,7,Wilshire,764,"BUNCO, GRAND THEFT",F,OTHER BUSINESS,,1400 S  DUNSMUIR                     AV
3/13/2024 0:00,3/13/2024 0:00,1830,15,N Hollywood,1517,BATTERY POLICE (SIMPLE),M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6600    BAKMAN                       AV
3/13/2024 0:00,3/13/2024 0:00,1458,14,Pacific,1452,BURGLARY,F,SINGLE FAMILY DWELLING,,100    UNION JACK MALL
3/13/2024 0:00,3/6/2024 0:00,1630,6,Hollywood,667,BURGLARY,F,STORAGE SHED,OTHER CUTTING INSTRUMENT,5800    SANTA MONICA                 BL
3/13/2024 0:00,3/13/2024 0:00,1907,12,77th Street,1243,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,MINI-MART,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",2100 W  FLORENCE                     AV
3/13/2024 0:00,3/13/2024 0:00,1300,8,West LA,839,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),X,OTHER BUSINESS,,10200    SANTA MONICA                 BL
3/13/2024 0:00,3/13/2024 0:00,1100,12,77th Street,1251,INTIMATE PARTNER - SIMPLE ASSAULT,F,MOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",3200 W  FLORENCE                     AV
3/13/2024 0:00,3/10/2024 0:00,2125,10,West Valley,1023,BATTERY WITH SEXUAL CONTACT,F,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6700    WILBUR                       AV
3/13/2024 0:00,3/13/2024 0:00,1505,12,77th Street,1258,ATTEMPTED ROBBERY,X,LAUNDROMAT,UNKNOWN WEAPON/OTHER WEAPON,7800 S  BROADWAY
3/13/2024 0:00,3/13/2024 0:00,1800,5,Harbor,561,VIOLATION OF COURT ORDER,F,SINGLE FAMILY DWELLING,,1500 W  9TH                          ST
3/13/2024 0:00,3/5/2024 0:00,1000,15,N Hollywood,1557,"BUNCO, GRAND THEFT",F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,5000    DENNY                        AV
3/13/2024 0:00,3/7/2024 0:00,1600,18,Southeast,1804,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),F,PROJECT/TENEMENT/PUBLIC HOUSING,,CALIBURN                     DR
3/13/2024 0:00,3/13/2024 0:00,1900,8,West LA,855,VANDALISM - MISDEAMEANOR ($399 OR UNDER),F,SINGLE FAMILY DWELLING,UNKNOWN WEAPON/OTHER WEAPON,1600    CAMDEN                       AV
3/13/2024 0:00,3/13/2024 0:00,820,13,Newton,1321,BURGLARY FROM VEHICLE,M,PARKING LOT,UNKNOWN WEAPON/OTHER WEAPON,300 W  23RD                         ST
3/13/2024 0:00,3/12/2024 0:00,1100,20,Olympic,2024,BURGLARY FROM VEHICLE,M,GARAGE/CARPORT,,500 S  OXFORD                       AV
3/13/2024 0:00,3/10/2024 0:00,2132,7,Wilshire,722,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,OTHER BUSINESS,,8400    BEVERLY                      BL
3/13/2024 0:00,3/13/2024 0:00,801,7,Wilshire,773,VIOLATION OF RESTRAINING ORDER,F,OTHER RESIDENCE,,1800 S  COCHRAN                      AV
3/13/2024 0:00,3/8/2024 0:00,1500,8,West LA,853,BURGLARY FROM VEHICLE,M,STREET,UNKNOWN WEAPON/OTHER WEAPON,1600    SAWTELLE                     BL
3/13/2024 0:00,3/11/2024 0:00,2120,2,Rampart,218,PICKPOCKET,F,NIGHT CLUB (OPEN EVENINGS ONLY),,1800 W  SUNSET                       BL
3/13/2024 0:00,3/12/2024 0:00,800,21,Topanga,2115,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,STREET,,ROSCOE                       BL
3/13/2024 0:00,3/12/2024 0:00,1600,13,Newton,1333,VEHICLE - STOLEN,,STREET,,STANFORD                     ST
3/13/2024 0:00,3/12/2024 0:00,1700,6,Hollywood,645,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,STREET,,1700    EL CERRITO                   PL
3/13/2024 0:00,3/13/2024 0:00,1450,19,Mission,1905,BURGLARY FROM VEHICLE,F,PARKING LOT,,13800    FOOTHILL                     BL
3/13/2024 0:00,3/8/2024 0:00,2100,1,Central,181,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",X,OTHER BUSINESS,,1200 S  FIGUEROA                     ST
3/13/2024 0:00,3/12/2024 0:00,2150,16,Foothill,1653,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,STREET,,9500    SUNDANCE                     ST
3/13/2024 0:00,3/8/2024 0:00,1800,8,West LA,889,BURGLARY FROM VEHICLE,F,PARKING LOT,,2000    PREUSS                       RD
3/13/2024 0:00,3/13/2024 0:00,400,20,Olympic,2004,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),F,STREET,,400 N  HOBART                       BL
3/13/2024 0:00,3/13/2024 0:00,900,16,Foothill,1602,BATTERY - SIMPLE ASSAULT,M,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",11500    FELLOWS                      AV
3/13/2024 0:00,3/7/2024 0:00,1900,3,Southwest,355,INTIMATE PARTNER - SIMPLE ASSAULT,F,STREET,UNKNOWN WEAPON/OTHER WEAPON,35TH                         ST
